,Cooks,Boxcox,PCA,Cutoff_Val,Model,rank_50,rank_median_50,points_rank_50,points_median_50,rank_20,rank_median_20,points_rank_20,points_median_20,test_rank_top,test_median_top,test_points_median_top,test_rank_bottom,test_median_bottom,test_points_median_bottom
0,True,True,True,0,RF,108.04570435810125,6.827873387288067,22.583266804233684,2.1332842427539678,227.577724855674,7.321928094887362,137.21846387645954,5.532054451649813,650.4161504083056,15.0265882117423,4.5877009420728605,253.7562861393092,11.592428402596063,1.9498654751785136
0,False,True,True,0,RF,90.70646414023392,5.063129926613229,18.912747108755198,1.6664608881567062,228.1627180827391,14.948676426993131,114.84994739540613,6.917647566613509,885.971534680175,14.66701273057026,4.943296459317333,289.4873392547382,12.316955177758317,2.1864014077479172
0,True,False,True,0,RF,119.91325209068867,10.471047248893365,21.952747866807528,1.8401149998999085,195.99825390045496,9.80832695109125,101.31054143265777,4.770169320023552,738.489091399461,11.445119028720363,3.8016907175479098,288.8752961246657,12.297948589443852,2.032420698177173
0,False,False,True,0,RF,112.35766775021676,7.129079671162838,19.921704093651698,1.6026022986135955,205.9307431168895,11.086341387781989,95.5633988862569,5.46095503888341,746.370068256758,12.344522965980211,4.3465130358617605,322.72640613279106,10.86790162743381,2.378081362531508
0,True,True,False,0,RF,110.41294019557039,8.136056474407965,24.336877013005893,1.9396070745958767,123.21536777005367,6.643856189774725,106.46808421190683,5.554849263606092,886.2191881965678,9.47145072984416,4.134032122642292,300.3842747434443,11.949596552953683,2.5657454163980087
0,False,True,False,0,RF,88.16324115758994,5.263401264343777,17.86418676474478,1.4052554918840787,151.03897041193022,8.304820237218406,88.30444375601816,4.5153610792785415,776.9145215362795,9.206513632116508,3.771755071848804,283.9219519012617,15.547996032257226,2.4570820473210455
0,True,False,False,0,RF,92.1876473930001,5.614579389365953,16.732148846540426,1.329487061570092,143.98636405532923,6.643856189774725,92.03968929932017,5.047651555809572,823.1660996051954,7.090846870010493,3.51432747035292,292.76305087950186,13.066570376284094,2.6030947275297502
0,False,False,False,0,RF,121.40148779050762,9.105965622248036,16.26945102140806,1.1490688895197105,112.99605440800161,7.141531318592285,69.39957271955797,3.558762057375713,719.6759729487262,7.090846870010493,3.036966252105148,281.9488406825733,13.066570376284094,2.3455883696296804
0,True,True,True,4,RF,94.1704678711526,6.28314954186791,11.10425201376504,0.7514221047220709,237.92123001756056,14.335271495731824,127.07707795164612,5.2336356560853226,470.7324972615234,34.11304526509968,5.7723892739170015,164.85965748156391,11.173827896600205,1.706328266368184
0,False,True,True,4,RF,134.33282075508214,7.891936808903216,13.961999908779735,0.885351556776918,200.84469461007524,14.719443188551395,104.64267634916416,5.354057337773531,328.85537250360125,26.575424759098897,5.7113412858895,182.78440376396605,11.592428402596063,1.969534362833535
