,Cooks,Boxcox,PCA,Cutoff_Val,Model,rank_50,rank_median_50,points_rank_50,points_median_50,rank_20,rank_median_20,points_rank_20,points_median_20,rf_test_rank,rf_test_median,rf_test_points_median
0,True,True,True,0,RF,96.0969770308608,6.24085308337672,464.78151302518756,31.34574274794784,133.97320126115994,9.920306588595471,1864.8868778502076,117.06626678927239,667.120113741896,10.825388795069639,53.863343499423145
0,False,True,True,0,RF,114.74337155293453,9.782104148883551,393.7624163558445,25.246394631917752,138.4530342317078,7.955070135032996,1797.0441022346074,107.30377078189878,693.2321687704488,11.015417033603335,49.491236009229354
0,True,False,True,0,RF,126.29634174247124,8.249275747642537,369.75664724814294,26.068299314711098,101.13955505602104,8.658386423644187,1462.509147523108,89.01233735012593,630.1899645298947,9.965784284662087,42.07314200213041
0,False,False,True,0,RF,119.35130582529915,10.368774087756172,333.3701505259848,26.451810231214765,128.29380466991358,10.169688864957905,1451.5295634865656,84.33456973916181,676.3961287459612,10.86790162743381,38.41599711955352
0,True,True,False,0,RF,79.01195775998539,7.058298406724226,432.5738479546099,30.161929439646915,89.84659758665039,6.65546800145597,1513.9020123354148,90.8491253223151,589.1322272277977,10.86790162743381,46.00360502040207
0,False,True,False,0,RF,84.66576621590326,7.289832282822392,447.7855034873401,30.599895172719524,83.94432622929016,3.645295287998301,1421.8026409742001,84.39605218846836,594.7545163855535,9.559677242362946,46.827294416218216
0,True,False,False,0,RF,94.91032082247584,5.4178219669692655,380.52902109902635,26.55789298205591,101.83339208887777,5.742110819514169,1104.5691314316014,58.684305620976446,516.3421751073402,9.565095975726134,35.99530408711854
0,False,False,False,0,RF,84.46308011045144,5.49155496682926,357.19605139411834,25.746640634581443,94.90625217470208,4.189942648403873,1104.0643880645503,46.750625267591765,580.0153075181483,10.223978306454658,37.920686422878426
0,True,True,True,50,RF,117.09855959282481,7.448867567585481,211.88020193087166,12.419999139604492,107.91818440495946,5.4679429319974515,1189.9311024010683,52.93512603258284,112.23621907525002,3.250846037167836,58.83359357904488
0,False,True,True,50,RF,111.01690754784758,6.9628862900779485,173.44850957499,10.446855008403542,202.66340730790878,8.333928422172745,1456.8570703643777,58.111955324809145,127.30040977433869,4.063557546459795,58.09302135740291
0,True,False,True,50,RF,121.27325249058867,8.94399198653974,201.93740677318638,10.815082632787249,133.05373958642213,10.55277243109306,1149.7518729604737,49.25800442721757,122.13562848243915,4.19180654857877,50.07199273031637
0,False,False,True,50,RF,114.78857791305212,7.487790315851467,208.56228614780636,13.9499404163893,173.17242119467727,9.91614412290501,1006.3093242453932,40.52762183211132,126.37243936086274,4.5378251730984065,44.33881218664274
0,True,True,False,50,RF,113.87078410717162,9.639470095464022,228.70580506055444,14.382263996370956,94.49325651428627,5.45095212124432,1173.821881754986,54.832138248599826,132.89889926444528,3.549883987364815,57.08189223111766
0,False,True,False,50,RF,103.7822212307202,7.532691291308973,219.90688288995412,15.103739072585366,82.10553577663178,6.141991011259181,1175.5808539439195,58.2822393437002,116.627607723402,3.321928094887362,52.564039370467164
0,True,False,False,50,RF,137.61037756456227,11.291445400531222,255.17848833872608,14.787960925481698,74.39386555983673,5.688517419797239,984.479742615542,44.03296989252705,114.27267579832834,3.724609298866735,48.589684878911996
0,False,False,False,50,RF,112.17934960692986,9.402708079413088,265.27875673761,15.536630370165582,92.30747933696568,7.27988522408738,875.0741685031551,40.90995832733434,120.26611410486984,3.321928094887362,45.40079180739263
0,True,True,True,100,RF,127.32914105068423,8.081967492145806,348.208077054657,27.01883074247996,152.34757881525755,4.193135152507869,895.8098395408275,17.920927260827074,70.65142814647605,3.0026040137904313,73.08965952753029
0,False,True,True,100,RF,145.0152680214854,9.69581589203808,370.9848589879627,33.08038762265392,269.1911747573208,12.36372824859205,802.9616933718072,18.49405050198944,66.3716936945798,3.7159285705835012,60.47357039828819
0,True,False,True,100,RF,152.2132339011955,13.561452271336892,393.6171839462467,32.99890131261287,201.3573043320606,6.0540191397698155,741.327691387179,10.252384549866303,60.66278058310737,3.1609640474436813,55.632654545086176
0,False,False,True,100,RF,120.85892538639145,8.919343909181425,434.38790086989434,38.008148421652685,310.42025006492366,24.320791933091442,712.1592598358375,19.932550758572802,54.91693558883725,3.01230630740073,57.17604150606368
0,True,True,False,100,RF,139.59737712154964,8.88316589994762,406.01403930210046,36.168832303546154,376.2783789723713,32.36341743547875,888.1154388609867,25.96218824899748,39.80395315485098,2.6792368206794928,69.18530816732223
0,False,True,False,100,RF,123.65311070596972,10.00340956771844,441.04611816999204,36.50628511574772,267.67471262540363,20.445300656109012,817.440700050784,28.776711279486648,46.149076284755154,2.5298622387088727,66.24320429921565
0,True,False,False,100,RF,148.2580106128531,10.937159250707001,506.13570398017225,43.0718860345595,309.13906409378865,24.239802257431712,692.4754031788877,20.7429417559059,38.43710270175396,2.5719274557170384,57.827909686145
0,False,False,False,100,RF,140.53178544343146,10.688558870665718,478.3531794531121,40.0566143595835,229.84884798129707,15.352054589677826,642.647451698841,17.406047537121033,38.28067193279842,1.8226476439991506,50.35126044360588
0,True,True,True,150,RF,145.9840507433329,11.990911429129444,805.6566777357116,66.91948413038568,222.06728099531045,10.313374166052885,742.7537422363108,41.90505220442381,13.594461131966035,0.8304820237218405,78.35970609308652
0,False,True,True,150,RF,128.4647637878761,8.50683372631373,721.4670088374371,63.99861709890149,256.25037186418734,10.792741128428949,710.8487209608105,32.3230390301956,12.264007699534051,2.2611585817952333,80.67022187232153
0,True,False,True,150,RF,142.64357420864548,10.80940680962715,914.8947493307568,76.95967063483452,221.17517578257645,10.313374166052885,774.3491588747222,47.87148541169874,13.84184302758449,1.5458203027585369,68.95691855125048
0,False,False,True,150,RF,119.38358073202095,10.033632415115768,796.093974340379,69.45865534908046,284.9933324498081,17.268778665810814,727.8837032576903,35.965817447153796,15.746810729245434,2.4683918713934068,75.35233185409697
0,True,True,False,150,RF,120.48167742557752,10.173332348501393,794.3823901072128,69.91665909846108,340.01885968628443,19.54290452957497,686.9458613621601,32.2751489484498,18.577353274297078,3.321928094887362,64.3534029099744
0,False,True,False,150,RF,100.9697827046109,7.347243174678004,720.066114330551,63.284416326036464,227.67315952784847,13.590201507293498,667.8236924390087,22.38277351271434,18.013929104564614,2.8442587098986194,63.998321929737926
0,True,False,False,150,RF,105.18587084972692,8.521788136539149,859.6756886394045,75.10914076471661,360.3711759808044,24.463409665153222,702.6837318948091,35.40198303892592,18.577353274297078,3.321928094887362,53.30432020743669
0,False,False,False,150,RF,113.84371877790042,8.707229970488807,757.7795514581544,64.3731803007659,211.86456931830435,16.97711717502623,651.9831544584173,25.12357224898269,17.76654720894616,3.321928094887362,60.17262719973263
