,Cooks,Boxcox,PCA,Cutoff_Val,Model,rank_50,rank_median_50,rank_20,rank_median_20,rf_test_rank,rf_test_median,rf_test_points_median
0,True,True,True,0,RF,79.9334196804044,6.446929569017792,157.15074678657106,4.415302527866977,330.2659440624045,8.610536197573749,55.98059838910101
0,False,True,True,0,RF,81.18849221185197,6.602994406147897,130.07789976794874,4.1755734131552265,269.81480525944363,6.153262714463767,59.31339275520185
0,True,False,True,0,RF,86.02671302332772,6.942010526509222,121.12663112323729,4.380757703367383,319.3945627843338,6.898619490070844,44.92353230503042
0,False,False,True,0,RF,73.51579960367478,5.66986369303423,130.60273394417143,5.506898824372036,291.5228075111172,6.2700369436573435,47.43660665040369
0,True,True,False,0,RF,89.92162106968253,7.548896788782471,147.1328966807027,9.03691892220219,340.0210589491177,6.628045932398162,48.35339090616441
0,False,True,False,0,RF,94.19302001828761,6.192897850318714,112.51500171920125,6.287709822868154,374.26211460324663,8.142552984725139,53.85095979420886
0,True,False,False,0,RF,86.79733851952751,5.627620796235066,124.45182376458051,10.247126138980338,347.97668055920053,6.181805975820209,38.07895345500171
0,False,False,False,0,RF,80.33235083823938,4.181937288232511,101.67820700601786,6.912774964897855,356.4099118476903,7.126628770787507,44.83344290504498
0,True,True,True,50,RF,93.76027510954707,6.5340213121673685,173.68219184282592,10.484866460931235,207.19721065685138,6.721767974523893,62.74514705144473
0,False,True,True,50,RF,105.49719100620976,6.90595035206459,166.92713202271042,7.860883987261946,182.00279229631357,5.239758185723462,63.63652198891168
0,True,False,True,50,RF,90.61292545016889,6.135701427068913,176.41865545174818,11.315348484653075,202.65192941827232,6.721767974523893,61.23022923146267
0,False,False,True,50,RF,103.90432986355769,6.90595035206459,167.44897690170782,7.860883987261946,180.02423404479836,4.633142040145634,62.84490065207695
0,True,True,False,50,RF,100.37508530480386,9.36641691299048,156.5375389005617,10.247126138980338,146.25795009701423,4.5378251730984065,62.180300229073005
0,False,True,False,50,RF,91.72358016941465,7.0624064670999935,170.9135934749741,12.012551861008173,137.41520980077203,5.214453018413429,67.76825015833904
0,True,False,False,50,RF,104.8604084763287,9.119612114844301,158.15335126506739,10.14775678901075,152.40868423146935,4.19180654857877,64.36888829240426
0,False,False,False,50,RF,91.56279099257304,7.844417950199535,176.04364024326324,12.012551861008173,139.01177703501384,5.239758185723462,66.62139032853051
0,True,True,True,100,RF,90.36401690035649,7.5535067335196135,280.6019562996455,20.50458518361785,165.05300039906135,5.061640489042459,84.24967377419821
0,False,True,True,100,RF,75.52859807674801,4.782907583247388,110.92448137828757,6.3565979337802485,116.39175984531927,3.8082855238071054,86.81092768970893
0,True,False,True,100,RF,95.64581112296331,8.086770653311033,266.8087136519793,18.857537768079773,165.88669210851063,5.693135152507869,83.08812627130968
0,False,False,True,100,RF,76.86655218532323,6.642874093728791,108.82150513767647,6.762627009710987,116.1604512365798,3.6954471292606628,84.37802181959756
0,True,True,False,100,RF,89.37395629293296,7.649684553536829,217.9309636410509,10.040608348198338,142.30876820098283,4.425536467629447,86.07286628586564
0,False,True,False,100,RF,67.56811668705073,4.345117645853804,166.40327182765026,9.104865535110472,144.1844170745557,4.050931982038237,86.89216343107566
0,True,False,False,100,RF,90.19181275928423,7.741382246834636,213.12281688527403,10.311214397337524,144.60671543926756,4.425536467629447,85.79814058997846
0,False,False,False,100,RF,75.91340221216538,7.494936381383809,157.93547074880684,5.3881525052678665,149.16681888821364,4.801136266734621,85.56948578930557
0,True,True,True,150,RF,121.07679574957527,9.288238566543258,150.66204700603967,9.982892142331043,96.63927612434986,2.095903274289385,100.27129522708894
0,False,True,True,150,RF,76.8729687172948,6.396242583075306,80.50836033835641,3.0026040137904313,98.85814383926504,3.3219280948873626,81.75973460534303
0,True,False,True,150,RF,112.13617220224207,8.324490056374733,174.3141575855889,13.159812485854161,100.98567768377137,2.3665893249098766,97.7599473277225
0,False,False,True,150,RF,61.83530655494423,3.3902767382477133,92.11103336043509,3.435906041126089,101.97085500430516,2.861353116146786,77.41542461053606
0,True,True,False,150,RF,95.24383382712695,7.185159739117591,114.37979751573141,8.017114095960874,94.72270863987029,2.095903274289385,90.08771617040223
0,False,True,False,150,RF,91.25122228664756,7.330661082364281,112.86377417633133,7.768497943762252,108.85447015192307,4.0,94.73776547874832
0,True,False,False,150,RF,85.96936392932301,7.185159739117591,112.31576739498072,5.1689048318789546,89.81803141912086,1.2850972089384687,92.40675325525173
0,False,False,False,150,RF,82.05349603265078,5.258610081575965,117.6306115386609,10.332193934304097,106.55313370728014,4.19180654857877,83.21020671151702
