,Cooks,Boxcox,PCA,Cutoff_Val,Model,rank_50,rank_median_50,rank_20,rank_median_20,rf_test_rank,rf_test_median,rf_test_points_median
0,True,True,True,0,RF,97.08701163935972,6.393931395384012,126.71089131057809,6.643856189774725,631.1441590891603,8.99568046256928,63.789567461325824
0,False,True,True,0,RF,123.59664263930878,8.086770653311033,131.93004355607573,11.32995969301696,658.0486402867641,10.479516371446923,58.697933450217995
0,True,False,True,0,RF,134.85738520298756,10.296329778738293,95.87291616645176,7.167538265193975,627.967623402288,9.987141609308557,40.613013191243084
0,False,False,True,0,RF,127.11512194898621,7.776155352402839,120.48964374726937,6.9828921423310435,649.6082155530764,9.68398417705351,39.612441655529125
0,True,True,False,0,RF,78.9527278366313,7.244205549111614,84.39366460967524,6.5651275229893065,579.2075963628511,10.356317012559858,49.18045353221978
0,False,True,False,0,RF,92.22539005129603,7.494936381383809,81.97170876059862,4.711870706931053,593.826551126926,9.965784284662087,43.557572666789376
0,True,False,False,0,RF,88.73654595689912,7.243660972814668,87.76968572727122,6.022748714626564,561.63690287712,9.780881946683795,36.96231512973842
0,False,False,False,0,RF,82.74436375733181,4.7725965631776415,93.64399542086404,4.189942648403873,577.4254656510624,10.40730229098184,39.397838934057916
0,True,True,True,50,RF,129.65769989440466,7.8280061975936,98.07161520205013,6.989758824893785,128.2065865243361,4.488558587513116,61.93125544338651
0,False,True,True,50,RF,108.44316935276034,7.194731022931974,188.40217993501952,8.055106744707116,122.69241077820473,4.063557546459795,60.45025076785125
0,True,False,True,50,RF,134.59282228937957,9.763756324733022,122.73603475571619,8.789871026884814,130.18765715482078,4.488558587513116,56.82505339848005
0,False,False,True,50,RF,107.12624437827336,5.759460216795802,174.2942354842783,10.746626146626852,126.60272685023304,4.5378251730984065,44.88497491297689
0,True,True,False,50,RF,121.26257836050829,9.999051911003622,81.16072374933087,6.609897146638741,116.07992685454974,3.549883987364815,47.71487668023486
0,False,True,False,50,RF,103.7822212307202,7.532691291308973,82.10553577663178,6.141991011259181,116.627607723402,3.321928094887362,52.564039370467164
0,True,False,False,50,RF,139.15562648899598,10.609856639376432,72.57167219974971,5.28800584836927,120.57529203718425,3.781520977582005,48.70760337039824
0,False,False,False,50,RF,101.0259344632582,8.574580478594848,81.24177772510349,4.285097208938469,123.05816426459712,3.321928094887362,39.63535421588221
0,True,True,True,100,RF,152.7302699384342,12.251945237545463,192.56777524836778,9.204377554818693,48.68461324184234,2.7157737670118616,64.97414732461257
0,False,True,True,100,RF,150.43868763567087,10.790866355445052,282.6013880340527,15.33994695771542,63.315537852501286,3.570365428687654,63.09264838795821
0,True,False,True,100,RF,127.4100293424003,9.68811051305881,171.38849934209773,8.146014837110089,65.49039296006076,3.5814691830219365,54.53965799037353
0,False,False,True,100,RF,136.57236622884412,9.456346466683286,293.0170922560142,19.840613177190942,48.38272096848779,2.3380905691863147,58.88198988818772
0,True,True,False,100,RF,120.3430290043314,8.034320025613557,448.5905744523492,31.119108186285413,43.96105211695446,3.2328915031607197,56.954626767198846
0,False,True,False,100,RF,123.65311070596972,10.00340956771844,267.67471262540363,20.445300656109012,46.149076284755154,2.5298622387088727,66.24320429921565
0,True,False,False,100,RF,148.2580106128531,10.937159250707001,309.13906409378865,24.239802257431712,38.43710270175396,2.5719274557170384,57.827909686145
0,False,False,False,100,RF,147.12108163519284,10.886734484786437,222.68550850635822,14.681693740020986,38.28067193279842,1.8226476439991506,54.2943166736448
0,True,True,True,150,RF,146.07052851588443,11.866729167110895,250.12142769630955,12.09976797472963,13.84184302758449,1.5458203027585369,72.3709045301809
0,False,True,True,150,RF,128.4647637878761,8.50683372631373,256.25037186418734,10.792741128428949,12.264007699534051,2.2611585817952333,80.67022187232153
0,True,False,True,150,RF,146.15977030538548,11.577215563360625,241.91235760336116,12.09976797472963,18.824735169915535,2.8442587098986194,61.70689348011577
0,False,False,True,150,RF,120.96900818932572,9.297496006939625,296.3082880107073,17.33024903312628,15.746810729245434,2.4683918713934068,75.65620573696535
0,True,True,False,150,RF,99.77803174511743,6.873479912979105,352.75500910713737,23.966901855172495,18.577353274297078,3.321928094887362,61.97057205692153
0,False,True,False,150,RF,109.90898170261558,7.699309019953585,212.2279698146291,13.00812064350216,18.013929104564614,2.8442587098986194,64.6042985666412
0,True,False,False,150,RF,113.7631475721609,10.09044259340389,408.9048503053248,26.341367062030677,18.577353274297078,3.321928094887362,54.25293338996764
0,False,False,False,150,RF,112.97636862022495,7.503948937340329,206.4033185070438,13.33512616376705,17.76654720894616,3.321928094887362,61.82820579489021
