,Cooks,Boxcox,PCA,Cutoff_Val,Model,rank_50,rank_median_50,points_50,points_median_50,rank_20,rank_median_20,points_20,points_median_50,test_mse
0,True,True,True,0,RF,436.81241548742827,8.21373354148616,2677.4785482095517,117.06626678927239,133.97320126115994,9.920306588595471,1864.8868778502076,117.06626678927239,3761.3380641775607
0,False,True,True,0,RF,462.92853599967054,9.000333297664923,2548.3451819541538,110.6555506340388,137.84963862950775,7.491755931018433,1792.1539747754452,110.6555506340388,3608.6994350966997
0,True,False,True,0,RF,440.73449214663583,8.869878268780196,2236.0540305804107,89.01233735012593,101.13955505602104,8.658386423644187,1462.509147523108,89.01233735012593,3070.198281823145
0,False,False,True,0,RF,471.6173043030329,8.599065295980887,2157.712583762979,85.42370803673525,133.79012713725913,9.41212960218086,1431.6289100794154,85.42370803673525,3087.417199441471
0,True,True,False,0,RF,368.9791069204994,7.1533190336952295,2351.4132759735476,84.03693878197252,105.58474926655734,7.819768326172003,1560.9511836267575,84.03693878197252,3184.633427194453
0,False,True,False,0,RF,370.8396709707281,7.175725835896598,2205.940006921469,80.60909586947162,81.97170876059862,4.711870706931053,1406.3885690431941,80.60909586947162,3263.5748521473215
0,True,False,False,0,RF,400.2095260037671,6.815100218703003,1837.4744639793057,57.749274624441014,96.81512307533156,5.649031115773518,1105.0143067952545,57.749274624441014,2624.3847481996672
0,False,False,False,0,RF,373.4968833523925,6.120987809253018,1738.3164366564977,34.38206978703708,89.36015018298089,4.744279293756557,1003.487105353971,34.38206978703708,2642.92313494773
0,True,True,True,50,RF,410.60993615991396,7.388106063245117,2251.8864551762827,58.20444572863043,98.07161520205013,6.989758824893785,1402.9873743712794,58.20444572863043,2191.715842265506
0,False,True,True,50,RF,546.0237379572098,7.671103685028921,2366.221686634397,58.111955324809145,202.66340730790878,8.333928422172745,1456.8570703643777,58.111955324809145,1979.5106932135714
0,True,False,True,50,RF,483.74282585580306,8.943439667235257,2192.0065205402916,47.74200381516332,122.73603475571619,8.789871026884814,1188.0587937485197,47.74200381516332,1769.6302070269232
0,False,False,True,50,RF,543.0245597255536,9.147539045023168,2131.924721528476,42.54721364506371,182.8744934608326,9.480732373615684,1041.4254971407674,42.54721364506371,1517.73367970781
0,True,True,False,50,RF,417.35067533257194,7.507801253545388,2025.9424097569001,65.8779565173138,89.67246898815465,6.463919106146543,1175.9887764526336,65.8779565173138,1798.0148139464277
0,False,True,False,50,RF,348.49155933355,5.936528710311694,2057.067797195449,60.78690337373337,72.72997177886695,4.582369862942873,1225.1255093900015,60.78690337373337,1778.5931408098397
0,True,False,False,50,RF,430.3433561029589,7.707277074433234,2068.3699675594553,48.47385559342658,90.06823837025817,6.321928094887362,1039.574157126096,48.47385559342658,1522.6612417565607
0,False,False,False,50,RF,376.2663070527022,6.502024193240084,1942.6787879356514,40.44138912497663,82.8146701370053,5.193135152507869,906.1254948741431,40.44138912497663,1357.5485094515682
0,True,True,True,100,RF,471.45649006942523,6.407367991665055,2708.473535445412,17.920927260827074,152.34757881525755,4.193135152507869,895.8098395408275,17.920927260827074,1545.2454413765477
0,False,True,True,100,RF,643.100434985208,9.3579804748652,2641.481455518647,16.36174041607976,252.43393454187336,11.932605202549494,800.9948871715358,16.36174041607976,1320.343907596678
0,True,False,True,100,RF,554.4293153951701,8.006079809939676,2692.762947604287,10.252384549866303,201.3573043320606,6.0540191397698155,741.327691387179,10.252384549866303,1076.3982232384872
0,False,False,True,100,RF,618.2933930584658,10.767233904384955,2679.2994605919703,18.09180587505749,240.42840506987972,20.42946522379681,686.604559817582,18.09180587505749,1033.0458581749735
0,True,True,False,100,RF,774.8924980570188,11.902338796434652,2830.625636467211,25.96218824899748,376.2783789723713,32.36341743547875,888.1154388609867,25.96218824899748,1295.2161691182646
0,False,True,False,100,RF,616.2052921952841,9.175293826512487,2710.2491499061657,28.82557025361094,261.38880996787617,17.736384971520636,817.2787344492297,28.82557025361094,1212.9562785140813
0,True,False,False,100,RF,677.1367660842511,10.773926388738623,2830.312507497995,20.14724507878226,302.1077711784535,25.070284281153555,689.867908473566,20.14724507878226,1033.6643246383114
0,False,False,False,100,RF,612.8767714892795,10.316097940779045,2669.802327151682,19.89912554703648,222.68550850635822,14.681693740020986,622.8013671476573,19.89912554703648,1055.0221712708817
0,True,True,True,150,RF,623.085678180008,9.176507845501813,3836.8085945090534,41.90505220442381,222.06728099531045,10.313374166052885,742.7537422363108,41.90505220442381,681.7692265048958
0,False,True,True,150,RF,649.7802695736118,9.41409422885016,3548.8762184533666,33.176147387718714,247.1320146564712,11.272867412323514,712.2993789675428,33.176147387718714,664.632102068009
0,True,False,True,150,RF,627.3294292638183,10.555784314662905,4104.074102411891,47.36950318758912,220.2546423858658,14.304820237218406,777.8778805828681,47.36950318758912,622.2223267709761
0,False,False,True,150,RF,680.376466844349,12.230648619842889,3760.040023267641,35.965817447153796,284.9933324498081,17.268778665810814,727.8837032576903,35.965817447153796,600.0986901817151
0,True,True,False,150,RF,769.4415839550005,12.806346818819017,3705.4447294307392,32.2751489484498,340.01885968628443,19.54290452957497,686.9458613621601,32.2751489484498,620.5755695222003
0,False,True,False,150,RF,534.725307096291,8.659776766543802,3354.2252283901526,22.79971948093195,215.2215848064211,13.00812064350216,653.8463988887758,22.79971948093195,567.0029532206064
0,True,False,False,150,RF,770.6007554069271,12.392512033600106,3874.5551412367727,35.40198303892592,360.3711759808044,24.463409665153222,702.6837318948091,35.40198303892592,560.3899041682645
