,Cooks,Boxcox,PCA,Cutoff_Val,Model,rank_50,rank_median_50,rank_20,rank_median_20,rf_test_rank,rf_test_median,rf_test_points_median
0,True,True,True,0,RF,116.07988308545792,9.90286226587363,128.87536080447276,7.243199428101944,211.38773023040366,5.916473312274692,3.545554114520633
0,False,True,True,0,RF,90.70646414023392,5.063129926613229,147.36971449882634,4.714618729924908,250.4947538582583,5.101644922365615,3.096357164800727
0,True,False,True,0,RF,119.1938603727664,9.218216068279496,110.25742469241456,4.2954234350052465,210.45686787032446,5.559770448174761,2.936923579152729
0,False,False,True,0,RF,111.97240935588012,10.130430289270036,122.39156228788113,5.570194417876937,226.04807383674284,5.239758185723462,2.863622832416542
0,True,True,False,0,RF,90.31105843915384,6.977788010093892,87.633399149985,4.321928094887362,244.31127471064727,3.706513632116507,3.2947699217054196
0,False,True,False,0,RF,108.00405630488557,7.773250894087858,70.18157288015756,2.8465675762539346,252.54778456628583,4.633142040145634,2.821848078144916
0,True,False,False,0,RF,115.45573943669247,8.708800949794853,69.3821681538908,4.462585857182907,238.67065842935165,4.0,2.5124357597710376
0,False,False,False,0,RF,90.77556907641299,5.625309608543771,85.58338228761549,4.768273412406135,246.96743657197513,4.733178649819753,2.5740112070017256
0,True,True,True,4,RF,110.09511162223966,7.908572560451828,130.4707465300901,6.090201507293497,112.01947526166146,5.761515406734766,4.709556190738266
0,False,True,True,4,RF,114.79778540098789,7.629386252831916,87.04013966356776,6.898471650757459,89.47846296639699,4.733178649819753,4.607134435624579
0,True,False,True,4,RF,92.14464703495625,8.046604696289258,132.39345013596056,7.643064649938436,94.90177659316795,3.8552916268154065,4.2976324658274905
0,False,False,True,4,RF,114.08707785414,9.48362840132673,85.07825746744712,4.512604162019966,74.20155018134491,4.152410118609203,3.5353676628986777
0,True,True,False,4,RF,137.70712535951873,8.863101489679458,80.85819028331817,5.117351529892608,76.19005044216077,3.8410102711565104,3.553534417270807
0,False,True,False,4,RF,96.74229638730256,6.194981793711743,98.0711073235044,5.548158636493516,74.24992767315162,4.0,3.6453044277081066
0,True,False,False,4,RF,86.34677253303165,6.434757578827693,94.70634869230922,6.280164751024708,79.8331534221418,4.0,2.603574044338116
0,False,False,False,4,RF,88.70763336420866,4.85668782170353,93.3141392139407,5.726510068543481,71.48500226928604,3.5908468700104925,2.891467272678544
0,True,True,True,6,RF,112.89609649864911,8.648223808020997,136.17491319207502,6.743199428101944,56.20708504170243,4.733178649819753,3.6666503314313927
0,False,True,True,6,RF,106.28287351491117,8.144172091248677,125.77357098589978,4.581208054834785,43.95957950573471,2.2146187299249083,3.7749305490131007
0,True,False,True,6,RF,103.90931850846817,7.489056772834159,167.470980000935,10.690614844740123,63.411116480574115,4.292029674220179,2.511305272367786
0,False,False,True,6,RF,116.08640391710955,8.039089464659838,107.56090311545968,7.59137869628298,57.40471634443212,2.3665893249098766,2.9862673062312965
0,True,True,False,6,RF,139.20764398565885,11.614885482929543,127.10505845122708,7.768497943762252,55.87865369772575,3.549883987364815,3.083853504407387
0,False,True,False,6,RF,112.90436975045073,6.2805846481276095,104.00963835511385,5.742110819514169,53.706921411039545,2.861353116146786,3.121722454216954
0,True,False,False,6,RF,113.59351899653159,6.819068472247812,120.13138590962646,8.055106744707116,56.09262905790042,4.292029674220179,2.5521523013459326
0,False,False,False,6,RF,106.69182778560027,6.173456336994077,119.00438967514503,7.501452062225889,54.065585938451306,3.549883987364815,2.3013469201614374
