,Cooks,Boxcox,PCA,Cutoff_Val,Model,rank_50,rank_median_50,rank_20,rank_median_20,rf_test_rank,rf_test_median,rf_test_points_median
0,True,True,True,0,RF,102.05762402020864,6.859894655691494,113.83474093906817,8.818976786335714,119.20835933220029,3.6281941208629083,6.171502510344881
0,False,True,True,0,RF,107.16131480761268,6.396242583075306,106.98485010721947,5.892122512764299,125.50015758570717,4.146014837110089,4.21816012835243
0,True,False,True,0,RF,97.03461333214626,4.913091869727436,111.85305274065831,8.03771046203848,116.80943205628091,4.546646256582909,6.140689213670185
0,False,False,True,0,RF,103.24243565811263,5.627620796235066,107.47048250956458,6.465783006321439,125.06259394300372,3.570365428687654,4.123194398932775
0,True,True,False,0,RF,106.30999256928081,7.437929849425661,113.40698694662642,6.202685798254746,94.43254825618368,3.435906041126089,5.33310491045796
0,False,True,False,0,RF,118.33340164655534,8.458028823083819,90.55969675251872,4.5403842284399865,109.49770316574316,3.9414382721153354,5.100375023927351
0,True,False,False,0,RF,107.72090030833796,8.552433925685486,122.54507477479126,8.603317217727565,99.20810173324048,3.101342899127373,5.997555033389348
0,False,False,False,0,RF,108.00253685731495,8.253199240685296,93.77587574199887,5.813374166052885,106.81932928707171,3.6609640474436813,4.89243926945855
0,True,True,True,4,RF,120.08543886500156,9.036005457067446,157.48602979367746,7.43402068547936,91.05453110554818,5.45095212124432,5.671055533386765
0,False,True,True,4,RF,104.25723632804431,7.831478753207984,150.8017146904408,6.465783006321439,90.42059991944062,4.707531037495084,5.368639262001367
0,True,False,True,4,RF,115.76963812579899,9.198587677097194,140.7292862620431,8.598214823267368,88.66360197968565,4.970825837349756,5.521405190620582
0,False,False,True,4,RF,108.5779935746146,6.347144876952966,154.97467028256182,9.808630792202514,87.30334599791806,3.3219280948873626,5.428278582119775
0,True,True,False,4,RF,92.91597709633697,6.42674854136648,106.07076676512848,6.212743022346172,83.00696005474046,3.7025878070901106,3.8499388162261665
0,False,True,False,4,RF,105.64591290213107,8.127296848821686,96.15303877865009,6.643856189774725,69.32880641287514,2.7850972089384687,4.184409830420984
0,True,False,False,4,RF,92.16451900755908,6.42674854136648,92.68029462550953,5.981016434752307,83.00696005474046,3.7025878070901106,3.858344575549362
0,False,False,False,4,RF,111.84471572575816,8.943439667235257,92.9009930457547,5.242433230465618,71.19065407908887,3.0719274557170384,4.077790897047341
0,True,True,True,6,RF,93.99875819166242,7.752496604745414,222.32274991721005,10.252292591808924,69.98394034123739,2.3909291258625203,4.461881999724188
0,False,True,True,6,RF,106.52414754792827,5.4879348422143375,179.05112165244597,10.222650328054506,82.44354777343678,3.2056185517558005,6.075006747511948
0,True,False,True,6,RF,105.7063659254352,7.178382060754273,204.12742391578675,10.771101957552684,76.36814724292509,3.570365428687654,6.599179117868335
0,False,False,True,6,RF,99.90280803644575,7.3621606081491375,171.87488917531905,8.081269357698504,90.19159621495994,4.00087097595033,5.230585720637604
0,True,True,False,6,RF,109.96571160493147,8.608938563704342,166.71506229150984,10.899365454605736,69.38814912885037,3.4359060411260884,4.599717211284402
0,False,True,False,6,RF,113.70665866354756,9.368576744099059,128.2188005537903,10.904122840049682,78.53180364374788,4.789038426797254,6.046891670908988
0,True,False,False,6,RF,110.747723088031,8.608938563704342,171.18256973553213,12.204183135142845,71.78344881570861,3.4359060411260884,4.738906554164213
0,False,False,False,6,RF,122.86631336159257,10.065966782478059,163.6649774512208,13.35574447202973,77.57944759970256,4.274941993682408,5.445119655475054
